label,text
false,On same-sex marriage.
true,Fidel (Castro) has made his preferences known in the campaign and had some very unkind things to say about me.
true,Says that the federal gas tax has not been raised since 1993.
false,Says Scott Walkers bad budget includes: No weekend for workers.
false,SaysPresident Obama and his allies in Congress gave power to control Medicare patients health care decisions to a commission of 15 unelected bureaucrats in Washington.
false,"Under Hillary Clinton, State Department officials were sending official thank-yous to people who gave to the Clinton Foundation."
false,"Says the United States is the only nation that affords citizenship to anyone born here, whether you are here legally or illegally."
false,"Mary Burkes record: 130,000 fewer jobs."
false,Says Planned Parenthood provides about 140 visits for prenatal care in each state.
false,"Says that in 41 states, government workers are better paid than the taxpayers who support them."
true,John McCain said last year he didn't know of a solution to the mortgage crisis.
true,"Romney said ""'No' to in-state tuition"" for illegal immigrants."
true,"You cant give a child an aspirin in school without permission. You cant do any kind of medication, but we can secretly take the child off and have an abortion."
false,"Twenty percent of single adults, ages 21 to 25 with no kids, are not working or even in school trying to find a job."
true,On torture.
false,President Obama plans to impose a tax of at least 23 percent on the Medicare prescription drug benefit for low-income beneficiaries.
false,"A report just came out that if we continue with President Obamas policies, were looking at over 9 percent unemployment next year in the fourth quarter."
false,On the way the federal government should spend Floridas rejected high-speed rail money.
false,"According to (Barack) Obamas newest unconstitutionally enacted law, health care professionals are now required to violate HIPAA privacy laws and submit medical data to the government, which is then used as justification for gun confiscation."
true,"At nearly 19 million people, the population of Florida is larger than all the earlier primary and caucus states combined."
false,"For every one ESD superintendent position, we can pay for three speech pathologists, or three special needs instructors, or three classroom teachers."
false,75 percent of the (air traffic control) towers the Obama Administration is closing are located in Republican Congressional Districts.
true,"Crimea became part of Ukraine only in 1954. Crimea was historically part of Russia, and (Nikita) Khrushchev gave it to Ukraine in a gesture that mystified some people."
false,"Says he has a fiduciary responsibility to his business, his family and his employees to pay no more tax than legally required."
true,"Rick Scott ""was forced to resign as the head of a company that pled guilty to massive amounts of systematic fraud, including 14 felonies, leading to a historic $1.7 billion fine."""
false,Says the federal government restricts how much salt we can put on our food.
true,Proposed NClaw for body camera footage gives police broad authority to keep video footage secret even from individuals who are filmed.
true,Says he couldnt keep a 42-inch redfish he caught because of fishing rules.
false,On the accuracy of state jobs numbers.
true,Right now we are at 90 percent health insurance covered. Thats the highest weve ever been in our country.
true,The No. 1 cause of death for African-American males15-34 is murder.
false,Says Ron Johnson has essentially done nothing to fight heroin addiction and opioid abuse.
true,"Virginia was named best managed state, best state for business and best state toraise a child while I was governor."
false,Says U.S. House candidate Carlos Curbelo supported raising flood insurance rates.
false,Says some Planned Parenthood chapters have been selling the body parts of aborted fetuses for profit.
true,The new 21st State Senate district was created in secret for Van Wanggaard. It was drawn within half a block of his house.
